id,Name,Fueltype,Technology,Set,Country,Capacity,Efficiency,DateIn,DateRetrofit,DateOut,lat,lon,Duration,Volume_Mm3,DamHeight_m,StorageCapacity_MWh,EIC,projectID,geometry,index_right,NUTS_ID,LEVL_CODE,CNTR_CODE,NAME_LATN,NUTS_NAME,MOUNT_TYPE,URBN_TYPE,COAST_TYPE,FID,zone,Fuelprice,specCO2EM
6365,Mullkraftwerk Schwandorf,Waste,Steam Turbine,PP,Germany,54.0,0.33,1982.0,1982.0,,49.30998,12.08795,,0.0,0.0,0.0,{nan},{'OPSD': {'BNA1254'}},POINT (4472839.354047996 2912932.4189753677),DE2,DE2,1,DE,Bayern,Bayern,0.0,0,0,DE2,South,80.0,400
6369,Mva Ingolstadt,Waste,Steam Turbine,PP,Germany,25.5,0.33,1984.0,1984.0,,48.7645,11.49185,,0.0,0.0,0.0,{nan},{'OPSD': {'BNA1161'}},POINT (4430703.456717292 2851241.68391564),DE2,DE2,1,DE,Bayern,Bayern,0.0,0,0,DE2,South,80.0,400
6381,Nord,Waste,Steam Turbine,PP,Germany,40.0,0.33,1984.0,1991.0,,48.180506,11.639612,,0.0,0.0,0.0,{nan},"{'OPSD': {'BNA0969a', 'BNA0969c'}}",POINT (4442976.611350236 2786572.062837733),DE2,DE2,1,DE,Bayern,Bayern,0.0,0,0,DE2,South,80.0,400
6383,Notstromdiesel,Oil,Steam Turbine,PP,Germany,0.5,0.3751,1991.0,1991.0,,49.988218,9.155761,,0.0,0.0,0.0,{nan},{'OPSD': {'BNA1337d'}},POINT (4260451.374042213 2986548.429928103),DE2,DE2,1,DE,Bayern,Bayern,0.0,0,0,DE2,South,100.0,800
6426,Regensburg,Natural Gas,Steam Turbine,PP,Germany,13.25,0.3990799999999999,2012.0,2016.0,,48.980011,12.17025,,0.0,0.0,0.0,{nan},"{'OPSD': {'BNA1862', 'BNA1861'}}",POINT (4479884.28588234 2876431.3344619763),DE2,DE2,1,DE,Bayern,Bayern,0.0,0,0,DE2,South,20.0,500
6444,Sandreuth,Waste,,CHP,Germany,18.0,0.33,1996.0,1996.0,,49.438611,11.060556,,0.0,0.0,0.0,{nan},{'OPSD': {'BNA0746'}},POINT (4397931.494155024 2925635.303791424),DE2,DE2,1,DE,Bayern,Bayern,0.0,0,0,DE2,South,80.0,400
6459,Skw Diesel,Oil,Steam Turbine,PP,Germany,10.5,0.3608,1978.0,1978.0,,47.683464,10.31911,,0.0,0.0,0.0,{nan},{'OPSD': {'BNA1007b'}},POINT (4344973.960496307 2730034.8331886055),DE2,DE2,1,DE,Bayern,Bayern,0.0,0,0,DE2,South,100.0,800
6460,Skw Gasturbine,Oil,Steam Turbine,PP,Germany,24.0,0.3488,1988.0,1988.0,,47.683464,10.31911,,0.0,0.0,0.0,{nan},{'OPSD': {'BNA1007a'}},POINT (4344973.960496307 2730034.8331886055),DE2,DE2,1,DE,Bayern,Bayern,0.0,0,0,DE2,South,100.0,800
6480,Sud Gt,Natural Gas,CCGT,PP,Germany,651.9,0.5123580303727566,1980.0,2004.0,,48.1351253,11.5819806,,0.0,0.0,0.0,"{'11WD2SUE1000099L', nan, '11WD2SUE2000103B'}","{'OPSD': {'BNA0684c', 'BNA0683a', 'BNA0684a', 'BNA0683c', 'BNA0684b', 'BNA0683b'}}",POINT (4438795.273826556 2781435.9217842724),DE2,DE2,1,DE,Bayern,Bayern,0.0,0,0,DE2,South,20.0,500
6502,Turbosatz,Waste,Steam Turbine,PP,Germany,20.7,0.33,1984.0,1998.0,,49.793,9.99406,,0.0,0.0,0.0,{nan},"{'OPSD': {'BNA1449b', 'BNA1449a'}}",POINT (4320572.24005849 2964489.5445706644),DE2,DE2,1,DE,Bayern,Bayern,0.0,0,0,DE2,South,80.0,400
6541,Zolling,Bioenergy,Steam Turbine,PP,Germany,18.3,0.38,2003.0,2003.0,,48.45534,11.8019,,0.0,0.0,0.0,{nan},{'OPSD': {'BNA1091'}},POINT (4454319.495280876 2817392.948756219),DE2,DE2,1,DE,Bayern,Bayern,0.0,0,0,DE2,South,40.0,200
6542,Zolling,Oil,Steam Turbine,PP,Germany,50.0,0.3176,1976.0,1976.0,,48.45534,11.8019,,0.0,0.0,0.0,{nan},{'OPSD': {'BNA1092'}},POINT (4454319.495280876 2817392.948756219),DE2,DE2,1,DE,Bayern,Bayern,0.0,0,0,DE2,South,100.0,800
6559,Schweinfurt,Hard Coal,,PP,Germany,26.73617174033205,,1990.0,,,50.0301,10.2236,,0.0,0.0,0.0,{nan},{'BEYONDCOAL': {'BEYOND-DE-207'}},POINT (4337022.899584526 2990882.602835404),DE2,DE2,1,DE,Bayern,Bayern,0.0,0,0,DE2,South,16.666666666666664,1100
484,Wedel,Hard Coal,Steam Turbine,CHP,Germany,267.36171740332054,,1961.0,1987.0,,53.5665,9.7257,,0.0,0.0,0.0,{'11WD8WED15C----Q'},"{'BEYONDCOAL': {'BEYOND-DE-228'}, 'ENTSOE': {'11WD8WED15C----Q'}, 'GEM': {'G110760', 'G110761'}, 'GEO': {'GEO-44460'}}",POINT (4302824.018545899 3384349.8747914773),DEF,DEF,1,DE,Schleswig-Holstein,Schleswig-Holstein,0.0,0,0,DEF,North,16.666666666666664,1100
2233,Flensburg,Hard Coal,Steam Turbine,PP,Germany,92.19369565631744,,1978.0,,,54.8049,9.4327,,0.0,0.0,0.0,"{nan, nan, nan}","{'BEYONDCOAL': {'BEYOND-DE-86'}, 'GEM': {'G102768', 'G102767', 'G102770'}}",POINT (4284507.74958031 3522271.7778146463),DEF,DEF,1,DE,Schleswig-Holstein,Schleswig-Holstein,0.0,0,0,DEF,North,16.666666666666664,1100
4362,Humboldtstr,Natural Gas,Steam Turbine,CHP,Germany,21.5,0.3904999999999999,2005.0,2005.0,,54.327536,10.12674,,0.0,0.0,0.0,{nan},"{'OPSD': {'BNA0527'}, 'GEM': {'L400182'}}",POINT (4329247.75598838 3469013.5684006214),DEF,DEF,1,DE,Schleswig-Holstein,Schleswig-Holstein,0.0,0,0,DEF,North,20.0,500
4478,Kiel,Hard Coal,,PP,Germany,323.0,,,,,54.3232927,10.1227652,,0.0,0.0,0.0,{'11WD2KIKW000301W'},{'ENTSOE': {'11WD2KIKW000301W'}},POINT (4328989.907125898 3468540.914671131),DEF,DEF,1,DE,Schleswig-Holstein,Schleswig-Holstein,0.0,0,0,DEF,North,16.666666666666664,1100
6081,Audorf,Oil,Steam Turbine,PP,Germany,87.0,0.3553,1973.0,1973.0,,54.290672,9.722775,,0.0,0.0,0.0,{nan},{'OPSD': {'BNA0766'}},POINT (4302943.29525829 3464938.5995471617),DEF,DEF,1,DE,Schleswig-Holstein,Schleswig-Holstein,0.0,0,0,DEF,North,100.0,800
6199,Fl,Natural Gas,CCGT,CHP,Germany,78.0,0.612,2016.0,2016.0,,54.804777,9.433357,,0.0,0.0,0.0,{nan},{'OPSD': {'BNA1819'}},POINT (4284549.901226087 3522257.7587885675),DEF,DEF,1,DE,Schleswig-Holstein,Schleswig-Holstein,0.0,0,0,DEF,North,20.0,500
6262,Itzehoe,Oil,Steam Turbine,PP,Germany,88.0,0.3542,1972.0,1972.0,,53.966422,9.449486,,0.0,0.0,0.0,{nan},{'OPSD': {'BNA0759'}},POINT (4284864.308514175 3428957.6388092707),DEF,DEF,1,DE,Schleswig-Holstein,Schleswig-Holstein,0.0,0,0,DEF,North,100.0,800
6301,Kustenkraftwerk,Natural Gas,Steam Turbine,PP,Germany,188.0,0.4058999999999999,2019.0,2019.0,,54.34283810000001,10.182981,,0.0,0.0,0.0,{nan},{'OPSD': {'BNA1945'}},POINT (4332903.313495081 3470724.267542529),DEF,DEF,1,DE,Schleswig-Holstein,Schleswig-Holstein,0.0,0,0,DEF,North,20.0,500
6472,Steinbeis Energie,Waste,Steam Turbine,PP,Germany,17.0,0.33,2010.0,2010.0,,53.78181,9.42577,,0.0,0.0,0.0,{nan},{'OPSD': {'BNA1330'}},POINT (4283142.392351775 3408425.965317661),DEF,DEF,1,DE,Schleswig-Holstein,Schleswig-Holstein,0.0,0,0,DEF,North,80.0,400
6519,Wedel,Oil,Steam Turbine,PP,Germany,101.0,0.3072,1972.0,1972.0,,53.56625104,9.728479385,,0.0,0.0,0.0,{nan},"{'OPSD': {'BNA1015', 'BNA1016'}}",POINT (4303008.083304474 3384321.47667857),DEF,DEF,1,DE,Schleswig-Holstein,Schleswig-Holstein,0.0,0,0,DEF,North,100.0,800
485,Voelklingen Fenne Model,Hard Coal,Steam Turbine,CHP,Germany,429.6226217584392,,1982.0,,,49.2491,6.879,,0.0,0.0,0.0,{'11WD7VOLK5S--KWI'},"{'BEYONDCOAL': {'BEYOND-DE-220'}, 'ENTSOE': {'11WD7VOLK5S--KWI'}, 'GEM': {'G110652', 'G110653'}, 'GEO': {'GEO-44330'}}",POINT (4093796.551776969 2908827.599969648),DEC,DEC,1,DE,Saarland,Saarland,0.0,0,0,DEC,South,16.666666666666664,1100
488,Quierschied Weiher,Hard Coal,Steam Turbine,CHP,Germany,667.4823565517382,,1976.0,2006.0,,49.3356,7.0309,,0.0,0.0,0.0,{'11WD7WEIH2S--KWV'},"{'BEYONDCOAL': {'BEYOND-DE-192'}, 'ENTSOE': {'11WD7WEIH2S--KWV'}, 'GEM': {'G110779'}, 'GEO': {'GEO-44327'}}",POINT (4105228.955525326 2917981.503463267),DEC,DEC,1,DE,Saarland,Saarland,0.0,0,0,DEC,South,16.666666666666664,1100
498,Bexbach,Hard Coal,Steam Turbine,CHP,Germany,719.110826119276,,1983.0,,,49.3649,7.2355,,0.0,0.0,0.0,{'11WD7MITB1C----N'},"{'BEYONDCOAL': {'BEYOND-DE-24'}, 'ENTSOE': {'11WD7MITB1C----N'}, 'GEM': {'G100773'}, 'GEO': {'GEO-44325'}}",POINT (4120209.7160307933 2920658.063898382),DEC,DEC,1,DE,Saarland,Saarland,0.0,0,0,DEC,South,16.666666666666664,1100
1266,Romerbrucke,Natural Gas,CCGT,CHP,Germany,125.0,0.5625,1965.0,2005.0,,49.223899,7.014899000000001,,0.0,0.0,0.0,{'11WD7UCHT5XROSOK'},"{'ENTSOE': {'11WD7UCHT5XROSOK'}, 'OPSD': {'BNA0861a'}, 'GEM': {'L101975'}}",POINT (4103571.7305678064 2905616.9245170597),DEC,DEC,1,DE,Saarland,Saarland,0.0,0,0,DEC,South,20.0,500
4343,Gasturbinen St Wendel,Natural Gas,Steam Turbine,CHP,Germany,19.5,0.4164,2014.0,2014.0,,49.464184,7.148897,,0.0,0.0,0.0,{nan},"{'OPSD': {'BNA1863'}, 'GEM': {'L400166'}}",POINT (4114344.1221303763 2931931.278359218),DEC,DEC,1,DE,Saarland,Saarland,0.0,0,0,DEC,South,20.0,500
4370,Gas Dampfturbinenanlage Sudraum,Natural Gas,Steam Turbine,CHP,Germany,38.61,0.3982,2012.0,2012.0,,49.213706,6.97813,,0.0,0.0,0.0,{nan},"{'OPSD': {'BNA1464'}, 'GEM': {'L400165'}}",POINT (4100849.5689221006 2904593.686309001),DEC,DEC,1,DE,Saarland,Saarland,0.0,0,0,DEC,South,20.0,500
4454,Ensdorf,Hard Coal,,PP,Germany,389.0,,,,,49.3062355,6.7804113,,0.0,0.0,0.0,"{'11WD7ENSD5SKW3-E', '11WD7ENSD2SKW1-4'}","{'ENTSOE': {'11WD7ENSD5SKW3-E', '11WD7ENSD2SKW1-4'}}",POINT (4086897.7890501614 2915484.7426638566),DEC,DEC,1,DE,Saarland,Saarland,0.0,0,0,DEC,South,16.666666666666664,1100
6065,Ahkw Neunkirchen,Waste,Steam Turbine,PP,Germany,11.6,0.33,1977.0,1977.0,,49.33857,7.17001,,0.0,0.0,0.0,{nan},{'OPSD': {'BNA1448'}},POINT (4115344.999151614 2917913.038017568),DEC,DEC,1,DE,Saarland,Saarland,0.0,0,0,DEC,South,80.0,400
6083,Ava Velsen,Waste,Steam Turbine,PP,Germany,16.0,0.33,1997.0,1997.0,,49.21387,6.83445,,0.0,0.0,0.0,{nan},{'OPSD': {'BNA1244'}},POINT (4090390.1618850282 2905051.9644847317),DEC,DEC,1,DE,Saarland,Saarland,0.0,0,0,DEC,South,80.0,400
6200,Ford Saarlouis,Natural Gas,Steam Turbine,PP,Germany,22.0,0.4026,2016.0,2016.0,,49.346652,6.765101,,0.0,0.0,0.0,{nan},{'OPSD': {'BNA1859'}},POINT (4085979.6081904797 2920024.001066611),DEC,DEC,1,DE,Saarland,Saarland,0.0,0,0,DEC,South,20.0,500
487,Rostock,Hard Coal,Steam Turbine,CHP,Germany,509.83113697943537,,1994.0,,,54.1428,12.1329,,0.0,0.0,0.0,{'11WD8ROST1C---P5'},"{'BEYONDCOAL': {'BEYOND-DE-195'}, 'ENTSOE': {'11WD8ROST1C---P5'}, 'GEM': {'G108642'}, 'GEO': {'GEO-44473'}}",POINT (4460394.049928762 3450502.820423544),DE8,DE8,1,DE,Mecklenburg-Vorpommern,Mecklenburg-Vorpommern,0.0,0,0,DE8,North,16.666666666666664,1100
4331,Gud Neubrandenburg,Natural Gas,CCGT,CHP,Germany,75.0,0.5265,1997.0,1997.0,,53.5745,13.295142000000002,,0.0,0.0,0.0,{nan},"{'OPSD': {'BNA0688'}, 'GEM': {'L400224'}}",POINT (4539218.968891281 3390165.918257189),DE8,DE8,1,DE,Mecklenburg-Vorpommern,Mecklenburg-Vorpommern,0.0,0,0,DE8,North,20.0,500
4340,Schwerin Sud,Natural Gas,Steam Turbine,CHP,Germany,44.9,0.3784,1994.0,1994.0,,53.57787,11.39647,,0.0,0.0,0.0,{nan},"{'OPSD': {'BNA0896'}, 'GEM': {'L400249'}}",POINT (4413503.447261993 3386471.675842585),DE8,DE8,1,DE,Mecklenburg-Vorpommern,Mecklenburg-Vorpommern,0.0,0,0,DE8,North,20.0,500
4348,Gud Marienehe,Natural Gas,CCGT,CHP,Germany,108.0,0.522,1996.0,1996.0,,54.125454000000005,12.081897,,0.0,0.0,0.0,{nan},"{'OPSD': {'BNA0848'}, 'GEM': {'L400214'}}",POINT (4457118.299932764 3448476.1107794447),DE8,DE8,1,DE,Mecklenburg-Vorpommern,Mecklenburg-Vorpommern,0.0,0,0,DE8,North,20.0,500
4355,Industriekraftwerk Greifswald,Natural Gas,Steam Turbine,CHP,Germany,38.0,0.3993,2013.0,2013.0,,54.137883,13.667148999999998,,0.0,0.0,0.0,{nan},"{'OPSD': {'BNA1531'}, 'GEM': {'L400174'}}",POINT (4560613.068491388 3453974.477626634),DE8,DE8,1,DE,Mecklenburg-Vorpommern,Mecklenburg-Vorpommern,0.0,0,0,DE8,North,20.0,500
6104,Bioenergie Park Klarsee,Bioenergy,Steam Turbine,PP,Germany,17.8,0.38,2006.0,2006.0,,53.320352,14.271028,,0.0,0.0,0.0,{nan},{'OPSD': {'BNA1522'}},POINT (4605453.596017782 3365298.3415891),DE8,DE8,1,DE,Mecklenburg-Vorpommern,Mecklenburg-Vorpommern,0.0,0,0,DE8,North,40.0,200
6108,Biomasse Malchin,Bioenergy,Steam Turbine,CHP,Germany,9.8,0.38,2003.0,2003.0,,53.74186,12.78302,,0.0,0.0,0.0,{nan},{'OPSD': {'BNA0628'}},POINT (4504600.79250023 3407356.5731944307),DE8,DE8,1,DE,Mecklenburg-Vorpommern,Mecklenburg-Vorpommern,0.0,0,0,DE8,North,40.0,200
6168,Ebs Rostock,Waste,Steam Turbine,CHP,Germany,17.0,0.33,2009.0,2009.0,,54.14465,12.14123,,0.0,0.0,0.0,{nan},{'OPSD': {'BNA1243'}},POINT (4460932.075948099 3450724.6951102368),DE8,DE8,1,DE,Mecklenburg-Vorpommern,Mecklenburg-Vorpommern,0.0,0,0,DE8,North,80.0,400
6244,Helmshager Berg,Natural Gas,Steam Turbine,CHP,Germany,14.7,0.3696,1996.0,1996.0,,54.07039,13.39886,,0.0,0.0,0.0,{nan},{'OPSD': {'BNA0360'}},POINT (4543456.817535634 3445614.782998611),DE8,DE8,1,DE,Mecklenburg-Vorpommern,Mecklenburg-Vorpommern,0.0,0,0,DE8,North,20.0,500
6281,Kesselhaus Zuckerfabrik,Natural Gas,Steam Turbine,PP,Germany,15.1,0.3773,1993.0,1993.0,,53.85625,13.7101,,0.0,0.0,0.0,{nan},{'OPSD': {'BNA0025'}},POINT (4565046.841788435 3422812.166607275),DE8,DE8,1,DE,Mecklenburg-Vorpommern,Mecklenburg-Vorpommern,0.0,0,0,DE8,North,20.0,500
6450,Schwerin Lankow,Natural Gas,Steam Turbine,CHP,Germany,23.0,0.3784,1994.0,1994.0,,53.65391700000001,11.372972,,0.0,0.0,0.0,{nan},{'OPSD': {'BNA0897'}},POINT (4411784.822493893 3394903.3982508476),DE8,DE8,1,DE,Mecklenburg-Vorpommern,Mecklenburg-Vorpommern,0.0,0,0,DE8,North,20.0,500
500,Hamburg Moorburg,Hard Coal,Steam Turbine,CHP,Germany,1511.9766087636058,,2014.0,,2021.0,53.4897,9.9482,,0.0,0.0,0.0,{'11WD8MOOR1C----G'},"{'BEYONDCOAL': {'BEYOND-DE-246'}, 'ENTSOE': {'11WD8MOOR1C----G'}, 'GEM': {'G107011', 'G107010'}, 'GEO': {'GEO-44482'}}",POINT (4317561.3805724345 3375770.1822774126),DE6,DE6,1,DE,Hamburg,Hamburg,0.0,0,0,DE6,North,16.666666666666664,1100
1553,Hamburg Tiefstack,Hard Coal,Steam Turbine,CHP,Germany,188.99707609545072,,1993.0,,,53.5261,10.0655,,0.0,0.0,0.0,{'11WD8TIEF5X----V'},"{'BEYONDCOAL': {'BEYOND-DE-119'}, 'ENTSOE': {'11WD8TIEF5X----V'}, 'GEM': {'G110157'}}",POINT (4325344.3584834635 3379821.6171085592),DE6,DE6,1,DE,Hamburg,Hamburg,0.0,0,0,DE6,North,16.666666666666664,1100
4373,Gud Tiefstack,Natural Gas,CCGT,CHP,Germany,127.0,0.5805,2009.0,2009.0,,53.52672755,10.06583691,,0.0,0.0,0.0,{nan},"{'OPSD': {'BNA0400'}, 'GEM': {'L101900'}}",POINT (4325366.640224205 3379891.473003356),DE6,DE6,1,DE,Hamburg,Hamburg,0.0,0,0,DE6,North,20.0,500
6366,Mullverwertung Borsigstrasse Mvb,Bioenergy,Steam Turbine,PP,Germany,20.0,0.38,2005.0,2005.0,,53.53188044,10.07459164,,0.0,0.0,0.0,{nan},{'OPSD': {'BNA0399'}},POINT (4325946.7014016835 3380465.464388936),DE6,DE6,1,DE,Hamburg,Hamburg,0.0,0,0,DE6,North,40.0,200
6372,Mvr Mullverwertung Rugenberger Damm Gmbh Co Kg,Waste,Steam Turbine,PP,Germany,24.0,0.33,1999.0,1999.0,,53.52088514,9.934773445,,0.0,0.0,0.0,{nan},{'OPSD': {'BNA0398'}},POINT (4316673.249736708 3379241.275446166),DE6,DE6,1,DE,Hamburg,Hamburg,0.0,0,0,DE6,North,80.0,400
632,Gud Ludwigshafen Mitte,Natural Gas,CCGT,CHP,Germany,856.0,0.5449516069788798,1992.0,2005.0,,49.51384,8.431533000000002,,0.0,0.0,0.0,"{'11WD8MITT5G----0', '11WD7LUDW2GA800M'}","{'ENTSOE': {'11WD8MITT5G----0', '11WD7LUDW2GA800M'}, 'OPSD': {'BNA0614b', 'BNA0614a'}, 'GEM': {'L400209'}, 'GEO': {'GEO-44310'}}",POINT (4207406.229437801 2934657.567656211),DEB,DEB,1,DE,Rheinland-Pfalz,Rheinland-Pfalz,0.0,0,0,DEB,South,20.0,500
638,Mainz Wiesbaden,Natural Gas,CCGT,CHP,Germany,785.0,0.4929641185647425,1976.0,2000.0,,50.025813,8.2404275,,0.0,0.0,0.0,{'11WD7BISC5GKW23O'},"{'ENTSOE': {'11WD7BISC5GKW23O'}, 'OPSD': {'BNA0626', 'BNA0627'}, 'GEM': {'L101972'}, 'GEO': {'GEO-44316'}}",POINT (4194913.598486912 2991892.986874089),DEB,DEB,1,DE,Rheinland-Pfalz,Rheinland-Pfalz,0.0,0,0,DEB,South,20.0,500
1348,Karcherstr,Hard Coal,Steam Turbine,CHP,Germany,13.829054348447617,0.3729,1989.0,1989.0,,49.435,7.7609,,0.0,0.0,0.0,{nan},"{'BEYONDCOAL': {'BEYOND-DE-144'}, 'OPSD': {'BNA0510a'}, 'GEM': {'L407943'}}",POINT (4158588.655591434 2927151.785179246),DEB,DEB,1,DE,Rheinland-Pfalz,Rheinland-Pfalz,0.0,0,0,DEB,South,16.666666666666664,1100
4349,Sud,Natural Gas,CCGT,CHP,Germany,410.0,0.5265,1997.0,1997.0,,49.513617,8.431602999999999,,0.0,0.0,0.0,{'11WD7LUDW5GSUEDE'},"{'OPSD': {'BNA0615'}, 'GEM': {'L400211'}}",POINT (4207410.7774443 2934632.66680197),DEB,DEB,1,DE,Rheinland-Pfalz,Rheinland-Pfalz,0.0,0,0,DEB,South,20.0,500
4400,Gemeinschaftskraftwerk Weig,Natural Gas,CCGT,CHP,Germany,47.2,0.532002966101695,1971.0,2013.0,,50.321134,7.233906999999999,,0.0,0.0,0.0,{nan},"{'OPSD': {'BNA1523a', 'BNA1523b', 'BNA1523d'}, 'GEM': {'L400273'}}",POINT (4124045.9826038224 3026943.6657696543),DEB,DEB,1,DE,Rheinland-Pfalz,Rheinland-Pfalz,0.0,0,0,DEB,South,20.0,500
4407,Worth,Natural Gas,Steam Turbine,CHP,Germany,59.0,0.3927,2007.0,2007.0,,49.06996,8.30702,,0.0,0.0,0.0,{nan},"{'OPSD': {'BNA1078'}, 'GEM': {'L400288'}}",POINT (4197274.168588973 2885513.245111646),DEB,DEB,1,DE,Rheinland-Pfalz,Rheinland-Pfalz,0.0,0,0,DEB,South,20.0,500
6095,Bhkw,Natural Gas,Steam Turbine,CHP,Germany,13.04,0.3993,2013.0,2013.0,,49.047474,8.281602000000001,,0.0,0.0,0.0,{nan},{'OPSD': {'BNA1504'}},POINT (4195359.718086721 2883056.826722716),DEB,DEB,1,DE,Rheinland-Pfalz,Rheinland-Pfalz,0.0,0,0,DEB,South,20.0,500
6099,Bhkw Ludwigshafen,Natural Gas,Steam Turbine,CHP,Germany,12.5,0.3937999999999999,2008.0,2008.0,,49.45308,8.433639999999999,,0.0,0.0,0.0,{nan},{'OPSD': {'BNA1196a'}},POINT (4207417.14333672 2927899.2039881814),DEB,DEB,1,DE,Rheinland-Pfalz,Rheinland-Pfalz,0.0,0,0,DEB,South,20.0,500
6144,Co Generation,Natural Gas,Steam Turbine,PP,Germany,11.5,0.3751,1991.0,1991.0,,49.66328,8.358939999999999,,0.0,0.0,0.0,{nan},{'OPSD': {'BNA1284'}},POINT (4202515.212943704 2951386.894526549),DEB,DEB,1,DE,Rheinland-Pfalz,Rheinland-Pfalz,0.0,0,0,DEB,South,20.0,500
6194,Fhkw Ludwigshafen,Waste,Steam Turbine,CHP,Germany,28.0,0.33,1967.0,1967.0,,49.48505,8.426219999999999,,0.0,0.0,0.0,{nan},{'OPSD': {'BNA1197'}},POINT (4206954.060580583 2931464.994910539),DEB,DEB,1,DE,Rheinland-Pfalz,Rheinland-Pfalz,0.0,0,0,DEB,South,80.0,400
6251,Ihkw Andernach,Waste,Steam Turbine,PP,Germany,12.5,0.33,2008.0,2008.0,,50.43486,7.432110000000001,,0.0,0.0,0.0,{nan},{'OPSD': {'BNA1291'}},POINT (4138590.5792263304 3039073.390181354),DEB,DEB,1,DE,Rheinland-Pfalz,Rheinland-Pfalz,0.0,0,0,DEB,South,80.0,400
6261,Industriekraftwerk Ludwigshafen,Natural Gas,CCGT,PP,Germany,11.96,0.5535,2003.0,2003.0,,49.453181,8.433591999999999,,0.0,0.0,0.0,{nan},{'OPSD': {'BNA1196b'}},POINT (4207413.898675846 2927910.5068840776),DEB,DEB,1,DE,Rheinland-Pfalz,Rheinland-Pfalz,0.0,0,0,DEB,South,20.0,500
6346,Mhkw Pirmasens,Waste,Steam Turbine,PP,Germany,15.0,0.33,1999.0,1999.0,,49.22822,7.59553,,0.0,0.0,0.0,{nan},{'OPSD': {'BNA1229'}},POINT (4145859.6601079665 2904548.331121766),DEB,DEB,1,DE,Rheinland-Pfalz,Rheinland-Pfalz,0.0,0,0,DEB,South,80.0,400
6349,Miro,Oil,Steam Turbine,PP,Germany,70.0,0.3795,1995.0,1995.0,,49.06081,8.32439,,0.0,0.0,0.0,{nan},"{'OPSD': {'BNA0517', 'BNA0516'}}",POINT (4198520.628577922 2884467.1180137903),DEB,DEB,1,DE,Rheinland-Pfalz,Rheinland-Pfalz,0.0,0,0,DEB,South,100.0,800
6475,Stora Enso Maxau,Bioenergy,Steam Turbine,PP,Germany,78.0,0.38,2010.0,2010.0,,49.0393,8.31134,,0.0,0.0,0.0,{nan},{'OPSD': {'BNA0520'}},POINT (4197513.117608958 2882097.9372045337),DEB,DEB,1,DE,Rheinland-Pfalz,Rheinland-Pfalz,0.0,0,0,DEB,South,40.0,200
6528,Werk Offstein,Natural Gas,Steam Turbine,CHP,Germany,30.0,0.3421,1961.0,1961.0,,49.599140000000006,8.22096,,0.0,0.0,0.0,{nan},{'OPSD': {'BNA1516'}},POINT (4192385.0770747503 2944487.875853833),DEB,DEB,1,DE,Rheinland-Pfalz,Rheinland-Pfalz,0.0,0,0,DEB,South,20.0,500
635,Klingenberg,Natural Gas,CCGT,CHP,Germany,164.0,0.4037,1927.0,2017.0,,52.48891639,13.49696159,,0.0,0.0,0.0,{'11WD8KLIN5X----0'},"{'ENTSOE': {'11WD8KLIN5X----0'}, 'OPSD': {'BNA0081'}, 'GEM': {'L101886'}, 'GEO': {'GEO-43189'}}",POINT (4558437.778238606 3270108.8352234256),DE3,DE3,1,DE,Berlin,Berlin,0.0,0,0,DE3,North,20.0,500
637,Lichterfelde,Natural Gas,CCGT,CHP,Germany,144.0,0.4059,1972.0,2019.0,,52.42224307,13.31271298,,0.0,0.0,0.0,{'11WD8LICH5G----1'},"{'ENTSOE': {'11WD8LICH5G----1'}, 'OPSD': {'BNA1935'}, 'GEM': {'L400207'}, 'GEO': {'GEO-44465'}}",POINT (4546277.120900865 3262110.947539649),DE3,DE3,1,DE,Berlin,Berlin,0.0,0,0,DE3,North,20.0,500
678,Charlottenburg,Natural Gas,CCGT,CHP,Germany,146.0,0.3575,1975.0,1975.0,,52.52185624,13.31109524,,0.0,0.0,0.0,{'11WD8CHAR5X----K'},"{'ENTSOE': {'11WD8CHAR5X----K'}, 'OPSD': {'BNA0074'}, 'GEM': {'L400126'}, 'GEO': {'GEO-44331'}}",POINT (4545660.530642545 3273180.5491591175),DE3,DE3,1,DE,Berlin,Berlin,0.0,0,0,DE3,North,20.0,500
1254,Wilmersdorf,Oil,Steam Turbine,CHP,Germany,276.0,0.3202,1976.0,1977.0,,52.48159366,13.30761909,,0.0,0.0,0.0,{'11WD8WILM5O----7'},"{'ENTSOE': {'11WD8WILM5O----7'}, 'OPSD': {'BNA0083'}, 'GEO': {'GEO-44332'}}",POINT (4545629.495895652 3268693.5610473705),DE3,DE3,1,DE,Berlin,Berlin,0.0,0,0,DE3,North,100.0,800
1306,Mitte,Natural Gas,CCGT,CHP,Germany,444.0,0.522,1996.0,1996.0,,52.51172353,13.4209156,,0.0,0.0,0.0,{'11WD8MITT5G----0'},"{'OPSD': {'BNA0073'}, 'GEM': {'L400117'}, 'GEO': {'GEO-44304'}}",POINT (4553158.950467774 3272398.838356429),DE3,DE3,1,DE,Berlin,Berlin,0.0,0,0,DE3,North,20.0,500
